trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.002, 'e': 0.6935028012097558}",30,10,-96.10521645830805,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",1
184,False,"{'a': 0.002, 'e': 0.6921171816887304}",20,15,-31.52286018441707,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
185,False,"{'a': 0.002, 'e': 0.6907343306373547}",20,0,-2.956658902544054,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
186,False,"{'a': 0.002, 'e': 0.6893542425242224}",25,16,-18.97111068249845,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
187,False,"{'a': 0.002, 'e': 0.6879769118289795}",30,19,-15.343326939868852,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
188,False,"{'a': 0.002, 'e': 0.686602333042301}",20,0,-32.68601554475447,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
189,False,"{'a': 0.002, 'e': 0.6852305006658703}",25,0,-61.86612929393161,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
190,False,"{'a': 0.002, 'e': 0.6838614092123558}",25,0,-45.34021931858183,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
191,False,"{'a': 0.002, 'e': 0.6824950532053901}",30,8,-107.35166471759781,"{0: 13, 1: 3, 2: 3, 3: 2, 4: 1}",1
192,False,"{'a': 0.002, 'e': 0.6811314271795471}",35,0,-47.00111784934571,"{0: 26, 1: 1, 2: 8, 3: 0, 4: 0}",0
193,False,"{'a': 0.002, 'e': 0.679770525680321}",25,0,-173.11466690576378,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
194,False,"{'a': 0.002, 'e': 0.678412343264104}",20,6,-50.50209799912958,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
195,False,"{'a': 0.002, 'e': 0.6770568744981647}",25,2,-114.57539535262896,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 1}",1
196,False,"{'a': 0.002, 'e': 0.675704113960626}",25,12,-53.69491436635849,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 1}",1
197,False,"{'a': 0.002, 'e': 0.6743540562404442}",30,12,-59.26663871428161,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 0}",1
198,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,0,-30.901057882217835,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
199,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,0,-29.378629001236636,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
200,False,"{'a': 0.002, 'e': 0.6703200460356393}",20,0,-24.268533071292858,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
201,False,"{'a': 0.002, 'e': 0.6689807456903467}",20,14,-11.689260764385603,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.002, 'e': 0.6676441212689289}",25,0,-80.23826324967472,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
203,False,"{'a': 0.002, 'e': 0.6663101674248864}",25,1,-154.2364022544595,"{0: 11, 1: 4, 2: 7, 3: 0, 4: 2}",1
204,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-41.26754185357683,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
205,False,"{'a': 0.002, 'e': 0.6636502501363194}",20,6,-82.11442131956069,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
206,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,0,-77.40163382286313,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
207,False,"{'a': 0.002, 'e': 0.6610009512659124}",25,0,-110.07854311237281,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
208,False,"{'a': 0.002, 'e': 0.659680270484389}",20,4,-55.03252843342016,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
209,False,"{'a': 0.002, 'e': 0.6583622284248272}",30,0,-130.99987149072967,"{0: 20, 1: 1, 2: 5, 3: 3, 4: 1}",0
210,False,"{'a': 0.002, 'e': 0.6570468198150567}",25,0,-23.67382929442547,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
211,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,0,-31.745615881394254,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
212,False,"{'a': 0.002, 'e': 0.6544238819088586}",30,2,-99.74530023809992,"{0: 18, 1: 1, 2: 8, 3: 0, 4: 1}",1
213,False,"{'a': 0.002, 'e': 0.6531163421206756}",25,7,-9.233334284972498,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
214,False,"{'a': 0.002, 'e': 0.651811414798732}",20,2,-22.674077418488718,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
215,False,"{'a': 0.002, 'e': 0.6505090947233165}",30,14,-45.66999032634224,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 0}",1
216,False,"{'a': 0.002, 'e': 0.6492093766851474}",30,2,-57.693776375091886,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 0}",1
217,False,"{'a': 0.002, 'e': 0.6479122554853506}",25,5,-33.38627814819477,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
218,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,0,-39.63774531634936,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
219,False,"{'a': 0.002, 'e': 0.6453257828572946}",30,0,-58.39736995364921,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
220,False,"{'a': 0.002, 'e': 0.6440364210831414}",20,0,-77.11859730624815,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
221,False,"{'a': 0.002, 'e': 0.6427496354555312}",30,16,-115.91473397939298,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 3}",1
222,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,14,-9.503636389821851,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
223,False,"{'a': 0.002, 'e': 0.6401837720616471}",25,10,-41.853721085913726,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
224,False,"{'a': 0.002, 'e': 0.6389046840319162}",25,2,-70.89822508930604,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 0}",1
225,False,"{'a': 0.002, 'e': 0.6376281516217733}",25,4,6.836446917549761,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,0,4.011168142729909,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
227,False,"{'a': 0.002, 'e': 0.6350827332459281}",20,1,-44.41654918449168,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
228,False,"{'a': 0.002, 'e': 0.633813837098549}",25,2,-60.82841645450174,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 1}",1
229,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,0,-35.361445839964766,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
230,False,"{'a': 0.002, 'e': 0.631283645506926}",30,0,-140.78402991388907,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
231,False,"{'a': 0.002, 'e': 0.6300223399419123}",20,8,-37.886531609625436,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
232,False,"{'a': 0.002, 'e': 0.6287635544670984}",25,15,11.356244625023598,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.002, 'e': 0.6275072840473407}",25,12,-93.45953542697463,"{0: 6, 1: 3, 2: 1, 3: 2, 4: 1}",1
234,False,"{'a': 0.002, 'e': 0.6262535236575559}",25,0,-158.13449737158447,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
235,False,"{'a': 0.002, 'e': 0.6250022682827008}",20,10,-4.322025585170389,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.002, 'e': 0.623753512917752}",25,0,0.12055437282339598,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
237,False,"{'a': 0.002, 'e': 0.6225072525676867}",20,6,-4.296993362375001,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.002, 'e': 0.6212634822474616}",25,6,-61.288353515195084,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
239,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,0,-84.90834309141293,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",1
240,False,"{'a': 0.002, 'e': 0.6187833918061408}",30,3,-62.21757260876846,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 1}",1
241,False,"{'a': 0.002, 'e': 0.61754706176468}",30,0,-10.486454067069666,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
242,False,"{'a': 0.002, 'e': 0.6163132019122897}",25,0,-85.3078631271959,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
243,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,13,-21.433406507885373,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6138528730428171}",20,0,-33.27417526371304,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
245,False,"{'a': 0.002, 'e': 0.6126263941844161}",35,15,-11.189871136143129,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,0,-70.69861543517794,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
247,False,"{'a': 0.002, 'e': 0.6101807830906798}",25,5,-39.42954522297671,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
248,False,"{'a': 0.002, 'e': 0.6089616410728969}",25,0,18.980582666630237,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
249,False,"{'a': 0.002, 'e': 0.6077449349024902}",25,11,-75.08195782203592,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 1}",1
250,False,"{'a': 0.002, 'e': 0.6065306597126334}",25,17,-19.782500783098353,"{0: 5, 1: 2, 2: 0, 3: 1, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,0,-90.25124562039,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
252,False,"{'a': 0.002, 'e': 0.6041093828558647}",35,16,-21.18979228636161,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
253,False,"{'a': 0.002, 'e': 0.6029023715038421}",30,13,-75.30127542449678,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 1}",1
254,False,"{'a': 0.002, 'e': 0.6016977717621094}",25,0,-81.83520243897838,"{0: 14, 1: 7, 2: 3, 3: 0, 4: 1}",0
255,False,"{'a': 0.002, 'e': 0.6004955788122659}",20,0,-102.95837020240701,"{0: 10, 1: 1, 2: 7, 3: 2, 4: 0}",0
256,False,"{'a': 0.002, 'e': 0.5992957878455384}",30,0,-74.90289087265,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
257,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,0,-4.200934458958027,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
258,False,"{'a': 0.002, 'e': 0.596903392674358}",25,13,4.832610775242977,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,8,3.778334234477935,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,1,-29.273052490945467,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
261,False,"{'a': 0.002, 'e': 0.593332695123052}",25,3,-26.25063534081738,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 0}",1
262,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,6,-72.26049751457468,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
263,False,"{'a': 0.002, 'e': 0.5909641046815625}",30,22,13.396026055390418,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,0,4.882402245712996,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
265,False,"{'a': 0.002, 'e': 0.5886049696783552}",30,18,1.37104835792152,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.002, 'e': 0.5874289361645234}",20,0,-14.314659568615388,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
267,False,"{'a': 0.002, 'e': 0.5862552523672196}",20,10,-14.545995166037402,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
268,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,0,-19.081169324140262,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
269,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,4,-48.41136469058273,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
270,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,5,-34.898945188838155,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,0,-16.63267881809199,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
272,False,"{'a': 0.002, 'e': 0.5804219151407424}",25,4,-44.341829240096146,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
273,False,"{'a': 0.002, 'e': 0.579262231380782}",35,15,3.5438459629242987,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
274,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,0,-54.64023683558522,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
275,False,"{'a': 0.002, 'e': 0.5769498103804866}",20,0,-84.46215073133082,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
276,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,0,-19.715637933764548,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
277,False,"{'a': 0.002, 'e': 0.5746466205894657}",25,12,-37.9457938434645,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
278,False,"{'a': 0.002, 'e': 0.5734984758757153}",20,0,-81.13273516271506,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
279,False,"{'a': 0.002, 'e': 0.5723526251566332}",30,1,-72.25891349032895,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 1}",1
280,False,"{'a': 0.002, 'e': 0.5712090638488149}",25,0,-65.32153178794134,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
281,False,"{'a': 0.002, 'e': 0.5700677873780134}",25,14,-22.56855212682057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,9,3.854725452910535,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.002, 'e': 0.5677920706961532}",20,3,-25.407262690535784,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
284,False,"{'a': 0.002, 'e': 0.5666576213822246}",30,0,-72.61266097524523,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
285,False,"{'a': 0.002, 'e': 0.5655254386995371}",25,17,-51.60220232656147,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
286,False,"{'a': 0.002, 'e': 0.5643955181193583}",25,12,-9.054946547271218,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
287,False,"{'a': 0.002, 'e': 0.5632678551220046}",25,0,-11.226016838090517,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
288,False,"{'a': 0.002, 'e': 0.5621424451968224}",25,5,-118.2826136983752,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",1
289,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,6,4.009375635731024,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.002, 'e': 0.559898366565402}",20,9,-7.706139869127879,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.5587796888828463}",25,12,-35.87190933808785,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
292,False,"{'a': 0.002, 'e': 0.5576632463197913}",25,0,-9.546168077205923,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
293,False,"{'a': 0.002, 'e': 0.5565490344104649}",20,9,-38.05506077294605,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,0,-49.204063220872065,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
295,False,"{'a': 0.002, 'e': 0.5543272847345071}",30,0,-110.59796969429908,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
296,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,0,-31.869126848466124,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
297,False,"{'a': 0.002, 'e': 0.5521144043069306}",30,16,-62.1019664530532,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 1}",1
298,False,"{'a': 0.002, 'e': 0.5510112789913407}",30,0,-52.14512964929394,"{0: 24, 1: 4, 2: 0, 3: 1, 4: 1}",0
299,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,0,-98.02121993759266,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
300,False,"{'a': 0.002, 'e': 0.5488116360940265}",35,0,-145.54160977923993,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
301,False,"{'a': 0.002, 'e': 0.5477151097137275}",25,16,-36.43230220337126,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
302,False,"{'a': 0.002, 'e': 0.5466207741945976}",35,13,-70.59144967948554,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
303,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,7,-8.153503843339099,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.002, 'e': 0.5444386582392171}",25,9,-67.12810300289976,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
305,False,"{'a': 0.002, 'e': 0.5433508690744998}",20,0,-74.61033739280154,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
306,False,"{'a': 0.002, 'e': 0.5422652533139832}",35,0,-117.171920499676,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
307,False,"{'a': 0.002, 'e': 0.5411818066152029}",30,0,-111.96170944172549,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
308,False,"{'a': 0.002, 'e': 0.5401005246443706}",25,0,9.9579359075031,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
309,False,"{'a': 0.002, 'e': 0.539021403076357}",25,8,-96.91772159526501,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
310,False,"{'a': 0.002, 'e': 0.5379444375946745}",25,7,-9.096218964390852,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
311,False,"{'a': 0.002, 'e': 0.5368696238914595}",30,6,-25.293715110739818,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 0}",1
312,False,"{'a': 0.002, 'e': 0.535796957667456}",25,1,-73.65135231542095,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 1}",1
313,False,"{'a': 0.002, 'e': 0.5347264346319975}",20,0,-72.39752510831993,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
314,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,13,11.941900755776983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.002, 'e': 0.5325918010068972}",25,13,5.610716313868061,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.002, 'e': 0.5315276818787179}",25,13,-21.41748228773554,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
317,False,"{'a': 0.002, 'e': 0.5304656888619749}",20,0,-84.66187848277775,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
318,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,3,15.75458384996595,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.002, 'e': 0.528348064179391}",25,7,3.5664835039949017,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,9,11.471087108714888,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,0,-16.17986362617169,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
322,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,16,9.19418059253266,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.002, 'e': 0.5241381418083354}",20,13,11.71355481570698,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5230909131025008}",30,19,12.56013406724829,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.002, 'e': 0.522045776761016}",25,14,6.3330515602138755,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.002, 'e': 0.5210027286033344}",25,0,-92.90342046567172,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
327,False,"{'a': 0.002, 'e': 0.5199617644572618}",30,10,16.523822498616667,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.5189228801589404}",30,16,-38.134728157864444,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
329,False,"{'a': 0.002, 'e': 0.5178860715528314}",30,0,-91.34162159738578,"{0: 25, 1: 2, 2: 0, 3: 0, 4: 3}",0
330,False,"{'a': 0.002, 'e': 0.5168513344916992}",20,14,12.26895472153663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.002, 'e': 0.5158186648365941}",25,0,-69.53164057648097,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
332,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,14,10.045842304935015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,0,4.922686754040415,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
334,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,14,-1.1621346570614892,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.002, 'e': 0.5117085777865424}",35,4,-65.29692373706375,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 1}",1
336,False,"{'a': 0.002, 'e': 0.5106861833661879}",20,7,-12.478199516054861,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
337,False,"{'a': 0.002, 'e': 0.5096658316912476}",20,4,-43.0226505934409,"{0: 12, 1: 0, 2: 2, 3: 2, 4: 0}",1
338,False,"{'a': 0.002, 'e': 0.5086475186803137}",20,0,-33.51293565535295,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
339,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,0,-1.518294344601336,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
340,False,"{'a': 0.002, 'e': 0.5066169923655895}",30,0,-17.918636697766733,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
341,False,"{'a': 0.002, 'e': 0.5056047709396915}",20,3,-11.985141903813064,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
342,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,0,7.030587024627558,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
343,False,"{'a': 0.002, 'e': 0.5035863913063714}",20,4,-48.76079835163463,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
344,False,"{'a': 0.002, 'e': 0.5025802250254283}",20,3,-16.658598594648975,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
345,False,"{'a': 0.002, 'e': 0.5015760690660555}",30,13,-3.689459858832205,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
346,False,"{'a': 0.002, 'e': 0.5005739194116277}",20,8,-16.264543736524033,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.002, 'e': 0.4995737720535449}",25,3,-29.14550825283523,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
348,False,"{'a': 0.002, 'e': 0.4985756229912165}",20,7,7.879731169364374,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.002, 'e': 0.4975794682320448}",20,6,-17.40930134680934,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.49658530379140947}",30,8,-48.59081300654165,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
351,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,5,-56.989238422555935,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
352,False,"{'a': 0.002, 'e': 0.494602929967057}",20,10,10.115281500783688,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.002, 'e': 0.4936147126538418}",20,5,-6.262984934808791,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.49262846980013547}",25,0,-13.2066545282791,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
355,False,"{'a': 0.002, 'e': 0.4916441974609651}",30,18,-17.878757784053356,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4906618916992401}",20,6,-25.975065850295326,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
357,False,"{'a': 0.002, 'e': 0.4896815485857362}",20,0,-63.88072223748486,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
358,False,"{'a': 0.002, 'e': 0.4887031641990795}",30,15,0.8588348546456057,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,10,-24.90090713924152,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
360,False,"{'a': 0.002, 'e': 0.4867522559599717}",20,9,-2.1069556016856454,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.485779724303885}",20,0,-100.34396295506907,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
362,False,"{'a': 0.002, 'e': 0.48480913576734325}",25,0,-72.66013730251063,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
363,False,"{'a': 0.002, 'e': 0.483840486467991}",25,5,-6.17179890728241,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
364,False,"{'a': 0.002, 'e': 0.48287377253122976}",35,6,-97.61616960365826,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 2}",1
365,False,"{'a': 0.002, 'e': 0.48190899009020244}",25,5,6.59614439179277,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
366,False,"{'a': 0.002, 'e': 0.480946135285778}",30,0,-18.05727030519325,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
