trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
141,False,"{'a': 0.002, 'e': 0.960500805271881}",30,0,-95.73615851762676,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
142,False,"{'a': 0.002, 'e': 0.9599423302310505}",25,0,-185.53879596892045,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
143,False,"{'a': 0.002, 'e': 0.959380015422179}",25,0,-9.954696276560062,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
144,False,"{'a': 0.002, 'e': 0.9588138630945251}",25,0,-152.93916582077966,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
145,False,"{'a': 0.002, 'e': 0.9582438755126972}",30,16,-99.97707635623901,"{0: 7, 1: 0, 2: 5, 3: 1, 4: 1}",1
146,False,"{'a': 0.002, 'e': 0.9576700549566448}",25,0,-86.19605131038338,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
147,False,"{'a': 0.002, 'e': 0.9570924037216496}",20,0,-131.13448581684372,"{0: 9, 1: 6, 2: 3, 3: 0, 4: 2}",0
148,False,"{'a': 0.002, 'e': 0.9565109241183156}",25,0,-135.5746411296271,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
149,False,"{'a': 0.002, 'e': 0.9559256184725605}",30,2,-126.12567023352838,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 3}",1
150,False,"{'a': 0.002, 'e': 0.955336489125606}",20,1,-135.32011121960176,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 2}",1
151,False,"{'a': 0.002, 'e': 0.9547435384339689}",20,0,-68.66792564317984,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
152,False,"{'a': 0.002, 'e': 0.9541467687694509}",25,8,-97.76263066759915,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
153,False,"{'a': 0.002, 'e': 0.9535461825191301}",25,0,-127.51684908853443,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
154,False,"{'a': 0.002, 'e': 0.9529417820853506}",25,0,-11.991252347725569,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
155,False,"{'a': 0.002, 'e': 0.9523335698857134}",20,12,3.302067430128388,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.002, 'e': 0.9517215483530664}",30,0,-258.47772096639926,"{0: 12, 1: 1, 2: 13, 3: 1, 4: 3}",0
157,False,"{'a': 0.002, 'e': 0.951105719935495}",25,4,-23.066657588251854,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 0}",1
158,False,"{'a': 0.002, 'e': 0.9504860870963119}",30,0,-86.87125729339418,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
159,False,"{'a': 0.002, 'e': 0.9498626523140478}",35,0,-94.13749347042699,"{0: 24, 1: 4, 2: 6, 3: 0, 4: 1}",0
160,False,"{'a': 0.002, 'e': 0.9492354180824408}",20,0,-15.03067873029458,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
161,False,"{'a': 0.002, 'e': 0.9486043869104273}",25,0,-110.01045777144391,"{0: 12, 1: 5, 2: 6, 3: 2, 4: 0}",0
162,False,"{'a': 0.002, 'e': 0.9479695613221308}",25,3,-98.91623142590389,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 2}",1
163,False,"{'a': 0.002, 'e': 0.9473309438568531}",20,0,-68.75564699210017,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
164,False,"{'a': 0.002, 'e': 0.9466885370690631}",30,0,-190.5434183629297,"{0: 15, 1: 2, 2: 10, 3: 1, 4: 2}",0
165,False,"{'a': 0.002, 'e': 0.946042343528387}",25,0,-93.45566447289498,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
166,False,"{'a': 0.002, 'e': 0.9453923658195982}",20,0,-224.76368906542592,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 5}",0
167,False,"{'a': 0.002, 'e': 0.9447386065426066}",25,0,-80.63346088635308,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
168,False,"{'a': 0.002, 'e': 0.9440810683124485}",30,4,-113.92392855322666,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 2}",1
169,False,"{'a': 0.002, 'e': 0.9434197537592759}",30,0,-117.92331580603154,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
170,False,"{'a': 0.002, 'e': 0.9427546655283462}",20,0,-44.32224466508358,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
171,False,"{'a': 0.002, 'e': 0.9420858062800114}",20,0,-132.52719878798712,"{0: 10, 1: 3, 2: 3, 3: 3, 4: 1}",0
172,False,"{'a': 0.002, 'e': 0.9414131786897075}",30,3,-87.96451494162072,"{0: 19, 1: 4, 2: 1, 3: 2, 4: 1}",1
173,False,"{'a': 0.002, 'e': 0.9407367854479443}",25,16,-36.56688476563,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
174,False,"{'a': 0.002, 'e': 0.9400566292602934}",20,0,-67.05831161834294,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
175,False,"{'a': 0.002, 'e': 0.9393727128473789}",20,0,-68.6336477659832,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
176,False,"{'a': 0.002, 'e': 0.9386850389448655}",25,0,-78.904541757697,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
177,False,"{'a': 0.002, 'e': 0.937993610303448}",30,0,-32.19138121743801,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
178,False,"{'a': 0.002, 'e': 0.9372984296888399}",25,0,-152.89256780397727,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
179,False,"{'a': 0.002, 'e': 0.9365994998817627}",20,0,-110.65996125473924,"{0: 8, 1: 2, 2: 9, 3: 1, 4: 0}",0
180,False,"{'a': 0.002, 'e': 0.9358968236779348}",35,0,-170.14042975015505,"{0: 17, 1: 5, 2: 9, 3: 4, 4: 0}",0
181,False,"{'a': 0.002, 'e': 0.9351904038880602}",20,0,-93.65894805667757,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
182,False,"{'a': 0.002, 'e': 0.9344802433378168}",25,0,-215.41737384215594,"{0: 12, 1: 2, 2: 6, 3: 2, 4: 3}",0
183,False,"{'a': 0.002, 'e': 0.933766344867846}",25,0,-110.1514538319637,"{0: 16, 1: 4, 2: 1, 3: 3, 4: 1}",0
184,False,"{'a': 0.002, 'e': 0.9330487113337409}",25,0,-87.00996646726499,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 0}",0
185,False,"{'a': 0.002, 'e': 0.9323273456060345}",20,0,-61.942493391307664,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
186,False,"{'a': 0.002, 'e': 0.9316022505701886}",20,14,-13.485385315666976,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.002, 'e': 0.9308734291265828}",20,0,-69.55759059198142,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
188,False,"{'a': 0.002, 'e': 0.9301408841905014}",20,0,-112.82819830387544,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
189,False,"{'a': 0.002, 'e': 0.9294046186921237}",20,0,-105.28314952193527,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
190,False,"{'a': 0.002, 'e': 0.9286646355765102}",20,0,-60.45456782276023,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
191,False,"{'a': 0.002, 'e': 0.9279209378035927}",30,9,-68.46192433572938,"{0: 11, 1: 5, 2: 4, 3: 1, 4: 0}",1
192,False,"{'a': 0.002, 'e': 0.9271735283481612}",25,0,-147.09057543024184,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
193,False,"{'a': 0.002, 'e': 0.9264224101998526}",30,18,-24.938010554428544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
194,False,"{'a': 0.002, 'e': 0.9256675863631385}",25,0,-103.8517882990594,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
195,False,"{'a': 0.002, 'e': 0.9249090598573131}",20,11,-70.33833329030703,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 1}",1
196,False,"{'a': 0.002, 'e': 0.9241468337164814}",20,0,-47.861234841400886,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
197,False,"{'a': 0.002, 'e': 0.9233809109895471}",20,0,-64.24027994672451,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
198,False,"{'a': 0.002, 'e': 0.9226112947402}",20,0,-97.61490422449293,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
199,False,"{'a': 0.002, 'e': 0.9218379880469041}",20,0,-75.76096074321688,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
200,False,"{'a': 0.002, 'e': 0.9210609940028851}",20,0,-40.387320006232606,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
201,False,"{'a': 0.002, 'e': 0.9202803157161181}",20,7,-99.6712652799753,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 2}",1
202,False,"{'a': 0.002, 'e': 0.9194959563093155}",20,0,-170.99059498902136,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
203,False,"{'a': 0.002, 'e': 0.9187079189199134}",30,0,-126.18095143169067,"{0: 17, 1: 2, 2: 10, 3: 0, 4: 1}",0
204,False,"{'a': 0.002, 'e': 0.9179162067000607}",20,0,-67.98826501497174,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
205,False,"{'a': 0.002, 'e': 0.9171208228166051}",20,10,-11.594556350180598,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
206,False,"{'a': 0.002, 'e': 0.916321770451081}",25,0,-129.99350871166115,"{0: 14, 1: 6, 2: 2, 3: 1, 4: 2}",0
207,False,"{'a': 0.002, 'e': 0.9155190527996969}",25,0,-60.67725678789948,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
208,False,"{'a': 0.002, 'e': 0.9147126730733223}",25,0,-166.8669807891377,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 4}",0
209,False,"{'a': 0.002, 'e': 0.913902634497475}",25,0,-55.92693617779374,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.9130889403123083}",20,0,-18.179789920609284,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
211,False,"{'a': 0.002, 'e': 0.9122715937725977}",30,0,-60.299872788801494,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",0
212,False,"{'a': 0.002, 'e': 0.9114505981477284}",20,0,-58.803136674517035,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
213,False,"{'a': 0.002, 'e': 0.9106259567216819}",20,0,-124.10823277291064,"{0: 11, 1: 3, 2: 2, 3: 3, 4: 1}",0
214,False,"{'a': 0.002, 'e': 0.9097976727930226}",20,0,-129.97802530616497,"{0: 9, 1: 4, 2: 4, 3: 2, 4: 1}",0
215,False,"{'a': 0.002, 'e': 0.9089657496748851}",25,0,-85.55389711326904,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
216,False,"{'a': 0.002, 'e': 0.9081301906949609}",30,6,-91.62794356808647,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 0}",1
217,False,"{'a': 0.002, 'e': 0.9072909991954848}",25,0,-75.22879731657528,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
218,False,"{'a': 0.002, 'e': 0.9064481785332217}",30,0,-90.0751644004942,"{0: 18, 1: 5, 2: 5, 3: 2, 4: 0}",0
219,False,"{'a': 0.002, 'e': 0.9056017320794529}",25,0,-176.57514059628713,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
220,False,"{'a': 0.002, 'e': 0.9047516632199634}",25,0,-127.33741249849523,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
221,False,"{'a': 0.002, 'e': 0.9038979753550274}",25,0,-73.58302510483877,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
222,False,"{'a': 0.002, 'e': 0.903040671899395}",30,0,-54.691355248671556,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
223,False,"{'a': 0.002, 'e': 0.9021797562822791}",35,0,-120.18861393949958,"{0: 20, 1: 8, 2: 5, 3: 1, 4: 1}",0
224,False,"{'a': 0.002, 'e': 0.9013152319473411}",35,0,-210.75138519782394,"{0: 20, 1: 4, 2: 7, 3: 1, 4: 3}",0
225,False,"{'a': 0.002, 'e': 0.9004471023526769}",30,0,-114.9121606915367,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
226,False,"{'a': 0.002, 'e': 0.899575370970804}",20,0,-45.420532071857544,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
227,False,"{'a': 0.002, 'e': 0.8987000412886466}",25,9,-39.348412081350126,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
228,False,"{'a': 0.002, 'e': 0.8978211168075223}",25,0,-132.41427775386694,"{0: 10, 1: 7, 2: 5, 3: 3, 4: 0}",0
229,False,"{'a': 0.002, 'e': 0.896938601043128}",30,0,-100.44760311007089,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
230,False,"{'a': 0.002, 'e': 0.8960524975255252}",25,13,19.474944912919955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.002, 'e': 0.8951628097991272}",20,0,-118.09347285008403,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
232,False,"{'a': 0.002, 'e': 0.8942695414226836}",20,0,-134.8990254423108,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
233,False,"{'a': 0.002, 'e': 0.8933726959692665}",20,0,-65.14431933967333,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
234,False,"{'a': 0.002, 'e': 0.8924722770262568}",25,0,-192.88200213700762,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
235,False,"{'a': 0.002, 'e': 0.891568288195329}",25,18,9.262317822271164,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.002, 'e': 0.890660733092437}",20,4,-70.51538505118897,"{0: 9, 1: 4, 2: 0, 3: 3, 4: 0}",1
237,False,"{'a': 0.002, 'e': 0.8897496153478003}",25,0,-100.35673592258837,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
238,False,"{'a': 0.002, 'e': 0.8888349386058886}",25,0,-73.83796840688997,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
239,False,"{'a': 0.002, 'e': 0.8879167065254074}",30,6,-155.50990499917447,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 2}",1
240,False,"{'a': 0.002, 'e': 0.8869949227792842}",20,0,-41.58538649896019,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
241,False,"{'a': 0.002, 'e': 0.8860695910546524}",20,0,-109.24135157748853,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
242,False,"{'a': 0.002, 'e': 0.8851407150528379}",25,0,-121.79626929018501,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
243,False,"{'a': 0.002, 'e': 0.8842082984893433}",25,0,-69.31449830502133,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
244,False,"{'a': 0.002, 'e': 0.8832723450938338}",35,0,-142.41521551567976,"{0: 17, 1: 5, 2: 12, 3: 1, 4: 0}",0
245,False,"{'a': 0.002, 'e': 0.8823328586101215}",20,5,-62.69650488770992,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
246,False,"{'a': 0.002, 'e': 0.8813898427961513}",30,0,-113.90896301794328,"{0: 22, 1: 3, 2: 1, 3: 2, 4: 2}",0
247,False,"{'a': 0.002, 'e': 0.880443301423985}",25,7,-179.16961045385682,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 3}",1
248,False,"{'a': 0.002, 'e': 0.879493238279787}",20,14,2.094079260687699,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.002, 'e': 0.8785396571638084}",20,0,-116.32405540119895,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
250,False,"{'a': 0.002, 'e': 0.8775825618903728}",25,0,-128.36748278163142,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
251,False,"{'a': 0.002, 'e': 0.8766219562878595}",25,0,-59.54588510734173,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",1
252,False,"{'a': 0.002, 'e': 0.87565784419869}",20,0,-113.52446141216707,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
253,False,"{'a': 0.002, 'e': 0.8746902294793112}",20,0,-85.61706765873821,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
254,False,"{'a': 0.002, 'e': 0.8737191160001807}",20,0,-34.28045521422347,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
255,False,"{'a': 0.002, 'e': 0.8727445076457513}",20,0,-37.32285251799106,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
256,False,"{'a': 0.002, 'e': 0.8717664083144548}",20,0,-113.27019893246724,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
257,False,"{'a': 0.002, 'e': 0.8707848219186876}",20,6,-34.44686316929607,"{0: 9, 1: 3, 2: 1, 3: 1, 4: 0}",1
258,False,"{'a': 0.002, 'e': 0.8697997523847936}",30,0,-62.431581931075726,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
259,False,"{'a': 0.002, 'e': 0.8688112036530499}",20,0,-99.50882777595454,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
260,False,"{'a': 0.002, 'e': 0.8678191796776499}",35,0,-110.44416332590501,"{0: 22, 1: 2, 2: 10, 3: 1, 4: 0}",0
261,False,"{'a': 0.002, 'e': 0.8668236844266883}",20,0,-66.16417801316398,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
262,False,"{'a': 0.002, 'e': 0.8658247218821448}",25,0,-128.9115334434003,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
263,False,"{'a': 0.002, 'e': 0.8648222960398683}",20,7,-82.56684018621785,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 2}",1
264,False,"{'a': 0.002, 'e': 0.8638164109095605}",25,0,-168.6762815121832,"{0: 11, 1: 6, 2: 5, 3: 1, 4: 2}",0
265,False,"{'a': 0.002, 'e': 0.862807070514761}",20,0,-102.80870884932733,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
266,False,"{'a': 0.002, 'e': 0.8617942788928298}",20,0,-66.95767611020612,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
267,False,"{'a': 0.002, 'e': 0.8607780400949321}",20,0,-63.80157466805651,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
268,False,"{'a': 0.002, 'e': 0.8597583581860216}",20,0,-42.9149070282859,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
269,False,"{'a': 0.002, 'e': 0.8587352372448249}",30,0,-101.01274756484352,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",0
270,False,"{'a': 0.002, 'e': 0.8577086813638242}",20,0,-65.08795150178263,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
271,False,"{'a': 0.002, 'e': 0.8566786946492415}",25,2,-162.92242377717696,"{0: 10, 1: 4, 2: 6, 3: 1, 4: 2}",1
272,False,"{'a': 0.002, 'e': 0.8556452812210225}",20,0,-73.40136791460132,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
273,False,"{'a': 0.002, 'e': 0.8546084452128195}",20,5,-78.57354243496853,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
274,False,"{'a': 0.002, 'e': 0.8535681907719751}",25,0,-87.55417103511115,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
275,False,"{'a': 0.002, 'e': 0.8525245220595057}",35,0,-100.89228565856439,"{0: 23, 1: 5, 2: 5, 3: 1, 4: 1}",0
276,False,"{'a': 0.002, 'e': 0.8514774432500848}",25,0,-117.22125730581698,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
277,False,"{'a': 0.002, 'e': 0.8504269585320262}",35,0,-140.65250902944194,"{0: 26, 1: 2, 2: 4, 3: 0, 4: 3}",0
278,False,"{'a': 0.002, 'e': 0.8493730721072673}",30,0,-113.45798734351487,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
279,False,"{'a': 0.002, 'e': 0.8483157881913526}",20,0,-71.18722185030894,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
280,False,"{'a': 0.002, 'e': 0.8472551110134161}",25,0,-90.7045735887715,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
281,False,"{'a': 0.002, 'e': 0.8461910448161652}",25,0,-142.20560766984417,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
282,False,"{'a': 0.002, 'e': 0.8451235938558634}",20,0,-123.11312364058158,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
283,False,"{'a': 0.002, 'e': 0.844052762402313}",20,1,-27.744808281277972,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.8429785547388383}",30,1,-135.4417408572226,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 3}",1
285,False,"{'a': 0.002, 'e': 0.8419009751622687}",30,0,-168.50666447691768,"{0: 21, 1: 2, 2: 2, 3: 2, 4: 3}",0
286,False,"{'a': 0.002, 'e': 0.840820027982921}",20,0,-73.50059854233406,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
287,False,"{'a': 0.002, 'e': 0.8397357175245824}",20,10,-31.273636320801113,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1
288,False,"{'a': 0.002, 'e': 0.8386480481244933}",30,0,-94.54393066188975,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
289,False,"{'a': 0.002, 'e': 0.8375570241333301}",20,0,-43.54659075497709,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
290,False,"{'a': 0.002, 'e': 0.8364626499151869}",25,3,-3.4515134159756777,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.8353649298475595}",20,0,-146.9214047067621,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
292,False,"{'a': 0.002, 'e': 0.8342638683213264}",25,0,-65.99346208937126,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
293,False,"{'a': 0.002, 'e': 0.8331594697407324}",25,12,-28.300448543650546,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.8320517385233703}",20,0,-88.0154784553882,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
295,False,"{'a': 0.002, 'e': 0.8309406791001636}",20,0,-31.345703127643368,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
296,False,"{'a': 0.002, 'e': 0.8298262959153483}",20,8,-64.88269311293537,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 1}",1
297,False,"{'a': 0.002, 'e': 0.8287085934264558}",20,12,4.1163095407855295,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.8275875761042946}",30,9,-53.50870105290906,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 0}",1
299,False,"{'a': 0.002, 'e': 0.8264632484329323}",20,7,-42.220417316271536,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 0}",1
300,False,"{'a': 0.002, 'e': 0.8253356149096783}",25,0,-141.63088665254892,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
301,False,"{'a': 0.002, 'e': 0.8242046800450651}",20,0,-134.50282134820415,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
302,False,"{'a': 0.002, 'e': 0.8230704483628307}",25,3,-77.30045135277462,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 1}",1
303,False,"{'a': 0.002, 'e': 0.8219329243999002}",30,0,-68.13879860456284,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
304,False,"{'a': 0.002, 'e': 0.8207921127063681}",20,9,-39.76817427312985,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
305,False,"{'a': 0.002, 'e': 0.8196480178454795}",30,0,-116.29864271447798,"{0: 16, 1: 7, 2: 6, 3: 0, 4: 1}",0
306,False,"{'a': 0.002, 'e': 0.8185006443936125}",20,0,-102.54142339136712,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
307,False,"{'a': 0.002, 'e': 0.8173499969402591}",25,12,-6.373177057956314,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.8161960800880078}",25,17,11.354648680725012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.002, 'e': 0.8150388984525244}",20,0,-56.901206403353434,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
310,False,"{'a': 0.002, 'e': 0.8138784566625339}",25,0,-97.3484334547517,"{0: 13, 1: 6, 2: 4, 3: 2, 4: 0}",0
311,False,"{'a': 0.002, 'e': 0.812714759359802}",30,0,-82.8366143005881,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
312,False,"{'a': 0.002, 'e': 0.8115478111991162}",20,0,-23.444757397470877,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
313,False,"{'a': 0.002, 'e': 0.8103776168482677}",20,0,-170.23545977633003,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
314,False,"{'a': 0.002, 'e': 0.8092041809880323}",20,0,-95.02657424847405,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
315,False,"{'a': 0.002, 'e': 0.8080275083121519}",20,0,-64.44520679678793,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
316,False,"{'a': 0.002, 'e': 0.8068476035273155}",20,11,-62.44548795629416,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
317,False,"{'a': 0.002, 'e': 0.805664471353141}",30,0,-105.74936665176872,"{0: 17, 1: 5, 2: 6, 3: 2, 4: 0}",0
318,False,"{'a': 0.002, 'e': 0.8044781165221552}",25,6,-58.48030751513556,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
319,False,"{'a': 0.002, 'e': 0.8032885437797759}",20,0,-87.79452668604888,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
320,False,"{'a': 0.002, 'e': 0.8020957578842927}",30,0,-159.9059054319022,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
321,False,"{'a': 0.002, 'e': 0.8008997636068472}",20,0,-30.34394326635243,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
322,False,"{'a': 0.002, 'e': 0.7997005657314152}",20,0,-35.34481250409631,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
323,False,"{'a': 0.002, 'e': 0.7984981690547867}",20,14,-3.960133390146323,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.7972925783865464}",20,0,-50.199252843584475,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
